timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2023-12-21T00:00:00.000Z,2023-12-21T23:59:59.999Z,2023-12-21T20:43:00.000Z,2023-12-21T02:10:00.000Z,2781,0.091424175,0.097210577,0.090832311,0.095004233,808685568.6,13521973996,2023-12-21T23:59:59.999Z
2023-12-20T00:00:00.000Z,2023-12-20T23:59:59.999Z,2023-12-20T15:40:00.000Z,2023-12-20T08:40:00.000Z,2781,0.090289972,0.093264615,0.089743682,0.091416842,596172199.1,13010124617,2023-12-20T23:59:59.999Z
2023-12-19T00:00:00.000Z,2023-12-19T23:59:59.999Z,2023-12-19T02:10:00.000Z,2023-12-19T18:02:00.000Z,2781,0.092038059,0.093355203,0.08960668,0.090297288,482452805.1,12849575503,2023-12-19T23:59:59.999Z
2023-12-18T00:00:00.000Z,2023-12-18T23:59:59.999Z,2023-12-18T00:55:00.000Z,2023-12-18T10:35:00.000Z,2781,0.093084162,0.093651192,0.087187034,0.092035504,685264949.5,13095681877,2023-12-18T23:59:59.999Z
2023-12-17T00:00:00.000Z,2023-12-17T23:59:59.999Z,2023-12-17T00:17:00.000Z,2023-12-17T23:34:00.000Z,2781,0.097061752,0.097585225,0.09277516,0.093097256,482463967.9,13245499230,2023-12-17T23:59:59.999Z
2023-12-16T00:00:00.000Z,2023-12-16T23:59:59.999Z,2023-12-16T23:58:00.000Z,2023-12-16T00:40:00.000Z,2781,0.09300374,0.097075849,0.092284622,0.09705586,498585277.5,13807394436,2023-12-16T23:59:59.999Z
2023-12-15T00:00:00.000Z,2023-12-15T23:59:59.999Z,2023-12-15T00:22:00.000Z,2023-12-15T23:31:00.000Z,2781,0.098268526,0.098610516,0.092972709,0.093004233,614056351.2,13229748597,2023-12-15T23:59:59.999Z
2023-12-14T00:00:00.000Z,2023-12-14T23:59:59.999Z,2023-12-14T17:46:00.000Z,2023-12-14T13:36:00.000Z,2781,0.096427076,0.098678917,0.094974885,0.098255018,742258597.9,13975347363,2023-12-14T23:59:59.999Z
2023-12-13T00:00:00.000Z,2023-12-13T23:59:59.999Z,2023-12-13T22:28:00.000Z,2023-12-13T07:02:00.000Z,2781,0.093820386,0.097381751,0.09060472,0.096428428,812811809.8,13714235885,2023-12-13T23:59:59.999Z
2023-12-12T00:00:00.000Z,2023-12-12T23:59:59.999Z,2023-12-12T03:16:00.000Z,2023-12-12T18:01:00.000Z,2781,0.094381701,0.097453138,0.091541531,0.093835485,948285885.6,13344189099,2023-12-12T23:59:59.999Z
2023-12-11T00:00:00.000Z,2023-12-11T23:59:59.999Z,2023-12-11T01:56:00.000Z,2023-12-11T18:32:00.000Z,2781,0.101811545,0.105837431,0.091815333,0.094383987,1973481451,13420919355,2023-12-11T23:59:59.999Z
2023-12-10T00:00:00.000Z,2023-12-10T23:59:59.999Z,2023-12-10T21:10:00.000Z,2023-12-10T10:01:00.000Z,2781,0.098542648,0.102635759,0.097151869,0.101800823,687190078.8,14474189270,2023-12-10T23:59:59.999Z
2023-12-09T00:00:00.000Z,2023-12-09T23:59:59.999Z,2023-12-09T08:01:00.000Z,2023-12-09T23:37:00.000Z,2781,0.101495954,0.104614671,0.098041483,0.098541597,1122491938,14009458511,2023-12-09T23:59:59.999Z
2023-12-08T00:00:00.000Z,2023-12-08T23:59:59.999Z,2023-12-08T21:31:00.000Z,2023-12-08T00:47:00.000Z,2781,0.095914486,0.103405577,0.095824996,0.101470036,1017561991,14424413708,2023-12-08T23:59:59.999Z
2023-12-07T00:00:00.000Z,2023-12-07T23:59:59.999Z,2023-12-07T05:43:00.000Z,2023-12-07T21:02:00.000Z,2781,0.094890575,0.097938921,0.093307663,0.095920206,1229053762,13634175464,2023-12-07T23:59:59.999Z
2023-12-06T00:00:00.000Z,2023-12-06T23:59:59.999Z,2023-12-06T07:17:00.000Z,2023-12-06T00:14:00.000Z,2781,0.09424822,0.105431858,0.093774435,0.094864238,2606846041,13482821403,2023-12-06T23:59:59.999Z
2023-12-05T00:00:00.000Z,2023-12-05T23:59:59.999Z,2023-12-05T19:31:00.000Z,2023-12-05T11:04:00.000Z,2781,0.091920556,0.09505685,0.087720493,0.094246854,1094480332,13393800763,2023-12-05T23:59:59.999Z
2023-12-04T00:00:00.000Z,2023-12-04T23:59:59.999Z,2023-12-04T23:40:00.000Z,2023-12-04T00:25:00.000Z,2781,0.085617036,0.091954208,0.085431473,0.091940197,1364950607,13064788125,2023-12-04T23:59:59.999Z
2023-12-03T00:00:00.000Z,2023-12-03T23:59:59.999Z,2023-12-03T01:25:00.000Z,2023-12-03T15:22:00.000Z,2781,0.086282761,0.087146724,0.083889836,0.085614967,550096320.7,12164812060,2023-12-03T23:59:59.999Z
2023-12-02T00:00:00.000Z,2023-12-02T23:59:59.999Z,2023-12-02T23:40:00.000Z,2023-12-02T15:07:00.000Z,2781,0.08385579,0.086480987,0.083548472,0.086279413,462433972.8,12258058390,2023-12-02T23:59:59.999Z
2023-12-01T00:00:00.000Z,2023-12-01T23:59:59.999Z,2023-12-01T07:05:00.000Z,2023-12-01T01:05:00.000Z,2781,0.083414029,0.084907995,0.082503595,0.08385656,519429438.9,11912714622,2023-12-01T23:59:59.999Z
2023-11-30T00:00:00.000Z,2023-11-30T23:59:59.999Z,2023-11-30T19:55:00.000Z,2023-11-30T00:04:00.000Z,2781,0.080598731,0.084217101,0.080536968,0.083417348,645565938.1,11849212886,2023-11-30T23:59:59.999Z
2023-11-29T00:00:00.000Z,2023-11-29T23:59:59.999Z,2023-11-29T12:49:00.000Z,2023-11-29T10:46:00.000Z,2781,0.081004439,0.082841968,0.079786043,0.080593291,596560786.2,11446973436,2023-11-29T23:59:59.999Z
2023-11-28T00:00:00.000Z,2023-11-28T23:59:59.999Z,2023-11-28T23:58:00.000Z,2023-11-28T06:02:00.000Z,2781,0.078791946,0.081031218,0.077036972,0.081009032,618900677.8,11504931650,2023-11-28T23:59:59.999Z
2023-11-27T00:00:00.000Z,2023-11-27T23:59:59.999Z,2023-11-27T08:14:00.000Z,2023-11-27T20:37:00.000Z,2781,0.078689756,0.081320454,0.077089335,0.078787835,743996999.2,11188404037,2023-11-27T23:59:59.999Z
2023-11-26T00:00:00.000Z,2023-11-26T23:59:59.999Z,2023-11-26T00:26:00.000Z,2023-11-26T16:37:00.000Z,2781,0.078952143,0.078980206,0.076345894,0.078703743,343339847.8,11175392079,2023-11-26T23:59:59.999Z
2023-11-25T00:00:00.000Z,2023-11-25T23:59:59.999Z,2023-11-25T03:46:00.000Z,2023-11-25T11:46:00.000Z,2781,0.078215831,0.079104719,0.077762908,0.07895457,291859035.2,11209939611,2023-11-25T23:59:59.999Z
2023-11-24T00:00:00.000Z,2023-11-24T23:59:59.999Z,2023-11-24T22:34:00.000Z,2023-11-24T00:16:00.000Z,2781,0.076198848,0.078428586,0.076149079,0.078216645,401116993.4,11104111038,2023-11-24T23:59:59.999Z
2023-11-23T00:00:00.000Z,2023-11-23T23:59:59.999Z,2023-11-23T10:16:00.000Z,2023-11-23T15:59:00.000Z,2781,0.07577013,0.076348286,0.075161636,0.076200142,279606814.7,10816818625,2023-11-23T23:59:59.999Z
2023-11-22T00:00:00.000Z,2023-11-22T23:59:59.999Z,2023-11-22T21:33:00.000Z,2023-11-22T00:01:00.000Z,2781,0.072114385,0.076561399,0.071884044,0.075783874,440962821.3,10756709691,2023-11-22T23:59:59.999Z
2023-11-21T00:00:00.000Z,2023-11-21T23:59:59.999Z,2023-11-21T01:51:00.000Z,2023-11-21T22:58:00.000Z,2781,0.077878864,0.078698282,0.071492162,0.072119304,860811107.4,10235599730,2023-11-21T23:59:59.999Z
2023-11-20T00:00:00.000Z,2023-11-20T23:59:59.999Z,2023-11-20T12:23:00.000Z,2023-11-20T23:54:00.000Z,2781,0.080575284,0.082040198,0.077815995,0.077878858,668234221.5,11051975327,2023-11-20T23:59:59.999Z
2023-11-19T00:00:00.000Z,2023-11-19T23:59:59.999Z,2023-11-19T23:58:00.000Z,2023-11-19T15:16:00.000Z,2781,0.080395046,0.080597659,0.077984478,0.080575578,620299419.5,11433604866,2023-11-19T23:59:59.999Z
2023-11-18T00:00:00.000Z,2023-11-18T23:59:59.999Z,2023-11-18T00:13:00.000Z,2023-11-18T14:49:00.000Z,2781,0.086326933,0.086394228,0.079828991,0.080383235,1340580447,11405225591,2023-11-18T23:59:59.999Z
2023-11-17T00:00:00.000Z,2023-11-17T23:59:59.999Z,2023-11-17T10:02:00.000Z,2023-11-17T00:02:00.000Z,2781,0.079326158,0.087060645,0.079323031,0.08630387,2031597493,12244123838,2023-11-17T23:59:59.999Z
2023-11-16T00:00:00.000Z,2023-11-16T23:59:59.999Z,2023-11-16T11:03:00.000Z,2023-11-16T00:13:00.000Z,2781,0.076352905,0.082836603,0.076046759,0.079276776,1563730284,11246080210,2023-11-16T23:59:59.999Z
2023-11-15T00:00:00.000Z,2023-11-15T23:59:59.999Z,2023-11-15T22:50:00.000Z,2023-11-15T00:04:00.000Z,2781,0.072456256,0.076407825,0.072418539,0.076355636,503454120.2,10830667210,2023-11-15T23:59:59.999Z
2023-11-14T00:00:00.000Z,2023-11-14T23:59:59.999Z,2023-11-14T09:13:00.000Z,2023-11-14T18:55:00.000Z,2781,0.074777644,0.075427216,0.070281498,0.072457488,708265058.6,10276752524,2023-11-14T23:59:59.999Z
2023-11-13T00:00:00.000Z,2023-11-13T23:59:59.999Z,2023-11-13T01:31:00.000Z,2023-11-13T21:38:00.000Z,2781,0.077980376,0.079397957,0.074176127,0.074782287,829471612.9,10605479402,2023-11-13T23:59:59.999Z
2023-11-12T00:00:00.000Z,2023-11-12T23:59:59.999Z,2023-11-12T09:52:00.000Z,2023-11-12T00:52:00.000Z,2781,0.078419691,0.07998055,0.076143584,0.077980934,727221576.4,11058064989,2023-11-12T23:59:59.999Z
2023-11-11T00:00:00.000Z,2023-11-11T23:59:59.999Z,2023-11-11T14:52:00.000Z,2023-11-11T04:32:00.000Z,2781,0.07544526,0.081698331,0.074922357,0.078406481,1345253621,11117355842,2023-11-11T23:59:59.999Z
2023-11-10T00:00:00.000Z,2023-11-10T23:59:59.999Z,2023-11-10T23:58:00.000Z,2023-11-10T14:15:00.000Z,2781,0.073465434,0.075453884,0.073155135,0.075444473,649733690.7,10696346548,2023-11-10T23:59:59.999Z
2023-11-09T00:00:00.000Z,2023-11-09T23:59:59.999Z,2023-11-09T15:22:00.000Z,2023-11-09T20:42:00.000Z,2781,0.075473982,0.077735816,0.070557311,0.073460873,964429145.4,10414129675,2023-11-09T23:59:59.999Z
2023-11-08T00:00:00.000Z,2023-11-08T23:59:59.999Z,2023-11-08T17:52:00.000Z,2023-11-08T00:40:00.000Z,2781,0.073516833,0.076681361,0.073027352,0.075481439,531673694.4,10699566882,2023-11-08T23:59:59.999Z
2023-11-07T00:00:00.000Z,2023-11-07T23:59:59.999Z,2023-11-07T00:00:00.000Z,2023-11-07T17:08:00.000Z,2781,0.076388598,0.076388598,0.071897635,0.073518306,789220960.2,10420302085,2023-11-07T23:59:59.999Z
2023-11-06T00:00:00.000Z,2023-11-06T23:59:59.999Z,2023-11-06T23:58:00.000Z,2023-11-06T05:32:00.000Z,2781,0.071223676,0.076386147,0.070621152,0.076381172,707371164,10825049582,2023-11-06T23:59:59.999Z
2023-11-05T00:00:00.000Z,2023-11-05T23:59:59.999Z,2023-11-05T13:05:00.000Z,2023-11-05T00:17:00.000Z,2781,0.069078716,0.071599123,0.068980914,0.071224159,447538899.2,10093220209,2023-11-05T23:59:59.999Z
2023-11-04T00:00:00.000Z,2023-11-04T23:59:59.999Z,2023-11-04T23:34:00.000Z,2023-11-04T00:04:00.000Z,2781,0.068147466,0.069257373,0.068058857,0.069078982,203958701.2,9788286282,2023-11-04T23:59:59.999Z
2023-11-03T00:00:00.000Z,2023-11-03T23:59:59.999Z,2023-11-03T23:17:00.000Z,2023-11-03T01:23:00.000Z,2781,0.067930887,0.06820835,0.066639531,0.06814395,282752934.4,9654869621,2023-11-03T23:59:59.999Z
2023-11-02T00:00:00.000Z,2023-11-02T23:59:59.999Z,2023-11-02T08:58:00.000Z,2023-11-02T16:32:00.000Z,2781,0.068858607,0.070703784,0.067185826,0.067934158,501730942.7,9624229158,2023-11-02T23:59:59.999Z
2023-11-01T00:00:00.000Z,2023-11-01T23:59:59.999Z,2023-11-01T21:07:00.000Z,2023-11-01T16:07:00.000Z,2781,0.068279491,0.069554279,0.06612919,0.06884134,461539028.3,9751816779,2023-11-01T23:59:59.999Z
2023-10-31T00:00:00.000Z,2023-10-31T23:59:59.999Z,2023-10-31T12:19:00.000Z,2023-10-31T15:46:00.000Z,2781,0.069647922,0.070722487,0.066970168,0.068277498,474946795,9671021175,2023-10-31T23:59:59.999Z
2023-10-30T00:00:00.000Z,2023-10-30T23:59:59.999Z,2023-10-30T14:41:00.000Z,2023-10-30T17:21:00.000Z,2781,0.069359038,0.070200375,0.068273988,0.069649566,292736697.7,9864425956,2023-10-30T23:59:59.999Z
2023-10-29T00:00:00.000Z,2023-10-29T23:59:59.999Z,2023-10-29T21:19:00.000Z,2023-10-29T01:26:00.000Z,2781,0.069002042,0.07008414,0.0679104,0.069359163,203013206.9,9822360714,2023-10-29T23:59:59.999Z
2023-10-28T00:00:00.000Z,2023-10-28T23:59:59.999Z,2023-10-28T11:34:00.000Z,2023-10-28T01:42:00.000Z,2781,0.067882468,0.069691383,0.067709973,0.069001207,246982558.3,9770741750,2023-10-28T23:59:59.999Z
2023-10-27T00:00:00.000Z,2023-10-27T23:59:59.999Z,2023-10-27T00:37:00.000Z,2023-10-27T21:22:00.000Z,2781,0.071872489,0.072178551,0.067623866,0.067881027,468362462.4,9611213301,2023-10-27T23:59:59.999Z
2023-10-26T00:00:00.000Z,2023-10-26T23:59:59.999Z,2023-10-26T12:38:00.000Z,2023-10-26T00:50:00.000Z,2781,0.06836445,0.074888392,0.068131836,0.071867173,1010931815,10174638606,2023-10-26T23:59:59.999Z
2023-10-25T00:00:00.000Z,2023-10-25T23:59:59.999Z,2023-10-25T22:49:00.000Z,2023-10-25T08:16:00.000Z,2781,0.066563615,0.069453715,0.065049026,0.068360582,536305756.1,9677280308,2023-10-25T23:59:59.999Z
2023-10-24T00:00:00.000Z,2023-10-24T23:59:59.999Z,2023-10-24T12:49:00.000Z,2023-10-24T15:43:00.000Z,2781,0.067110599,0.069766661,0.065123999,0.066555979,676497484,9420907427,2023-10-24T23:59:59.999Z
2023-10-23T00:00:00.000Z,2023-10-23T23:59:59.999Z,2023-10-23T23:35:00.000Z,2023-10-23T01:06:00.000Z,2781,0.061827956,0.067238051,0.061769387,0.067084516,618990461.2,9494816132,2023-10-23T23:59:59.999Z
2023-10-22T00:00:00.000Z,2023-10-22T23:59:59.999Z,2023-10-22T06:14:00.000Z,2023-10-22T07:46:00.000Z,2781,0.061189075,0.061666658,0.060562611,0.061595609,152154020.1,8717112671,2023-10-22T23:59:59.999Z
2023-10-21T00:00:00.000Z,2023-10-21T23:59:59.999Z,2023-10-21T17:58:00.000Z,2023-10-21T03:16:00.000Z,2781,0.059964592,0.061362693,0.05957135,0.061188426,149488430.7,8658660170,2023-10-21T23:59:59.999Z
2023-10-20T00:00:00.000Z,2023-10-20T23:59:59.999Z,2023-10-20T10:41:00.000Z,2023-10-20T01:17:00.000Z,2781,0.058877516,0.060337162,0.058700438,0.059965344,154146216.1,8484767895,2023-10-20T23:59:59.999Z
2023-10-19T00:00:00.000Z,2023-10-19T23:59:59.999Z,2023-10-19T23:59:00.000Z,2023-10-19T01:47:00.000Z,2781,0.058668461,0.058882641,0.058013457,0.058882641,119806282.2,8330785339,2023-10-19T23:59:59.999Z
2023-10-18T00:00:00.000Z,2023-10-18T23:59:59.999Z,2023-10-18T05:43:00.000Z,2023-10-18T20:55:00.000Z,2781,0.059116011,0.059274423,0.058362354,0.058672532,113718361.8,8300262705,2023-10-18T23:59:59.999Z
2023-10-17T00:00:00.000Z,2023-10-17T23:59:59.999Z,2023-10-17T03:00:00.000Z,2023-10-17T18:55:00.000Z,2781,0.060109845,0.060156407,0.058801118,0.059120012,154163593.1,8362760123,2023-10-17T23:59:59.999Z
2023-10-16T00:00:00.000Z,2023-10-16T23:59:59.999Z,2023-10-16T13:33:00.000Z,2023-10-16T00:04:00.000Z,2781,0.059357246,0.061225716,0.05935063,0.060114332,255254744.1,8502594324,2023-10-16T23:59:59.999Z
2023-10-15T00:00:00.000Z,2023-10-15T23:59:59.999Z,2023-10-15T00:00:00.000Z,2023-10-15T13:56:00.000Z,2781,0.05986009,0.05986009,0.059125496,0.059349638,105304367.9,8393637426,2023-10-15T23:59:59.999Z
2023-10-14T00:00:00.000Z,2023-10-14T23:59:59.999Z,2023-10-14T23:27:00.000Z,2023-10-14T00:00:00.000Z,2781,0.05839995,0.059929709,0.05839995,0.05985901,112567929.7,8464873046,2023-10-14T23:59:59.999Z
2023-10-13T00:00:00.000Z,2023-10-13T23:59:59.999Z,2023-10-13T21:05:00.000Z,2023-10-13T06:37:00.000Z,2781,0.057896752,0.058755721,0.057823537,0.058398036,139290300.3,8257480913,2023-10-13T23:59:59.999Z
2023-10-12T00:00:00.000Z,2023-10-12T23:59:59.999Z,2023-10-12T00:01:00.000Z,2023-10-12T17:10:00.000Z,2781,0.058470296,0.058495165,0.057466245,0.057897249,116644184.8,8185886227,2023-10-12T23:59:59.999Z
2023-10-11T00:00:00.000Z,2023-10-11T23:59:59.999Z,2023-10-11T00:59:00.000Z,2023-10-11T16:55:00.000Z,2781,0.059041462,0.059453956,0.057812694,0.058470377,146066510.8,8266129993,2023-10-11T23:59:59.999Z
2023-10-10T00:00:00.000Z,2023-10-10T23:59:59.999Z,2023-10-10T07:40:00.000Z,2023-10-10T00:55:00.000Z,2781,0.058778976,0.059204091,0.058607605,0.059024829,123311323.1,8343727163,2023-10-10T23:59:59.999Z
2023-10-09T00:00:00.000Z,2023-10-09T23:59:59.999Z,2023-10-09T01:55:00.000Z,2023-10-09T16:47:00.000Z,2781,0.061009823,0.061029867,0.058260131,0.058779186,241183527.9,8308217333,2023-10-09T23:59:59.999Z
2023-10-08T00:00:00.000Z,2023-10-08T23:59:59.999Z,2023-10-08T04:05:00.000Z,2023-10-08T22:16:00.000Z,2781,0.061456136,0.061611297,0.060876202,0.061008493,92483679.25,8622491737,2023-10-08T23:59:59.999Z
2023-10-07T00:00:00.000Z,2023-10-07T23:59:59.999Z,2023-10-07T04:24:00.000Z,2023-10-07T20:00:00.000Z,2781,0.061425279,0.061668603,0.061129327,0.061454649,97620505.19,8684723444,2023-10-07T23:59:59.999Z
2023-10-06T00:00:00.000Z,2023-10-06T23:59:59.999Z,2023-10-06T21:41:00.000Z,2023-10-06T13:02:00.000Z,2781,0.060919872,0.061554565,0.06082087,0.06142644,109783884.1,8679908977,2023-10-06T23:59:59.999Z
2023-10-05T00:00:00.000Z,2023-10-05T23:59:59.999Z,2023-10-05T00:55:00.000Z,2023-10-05T15:40:00.000Z,2781,0.061486425,0.061607202,0.060839489,0.060923237,114148165.6,8607971849,2023-10-05T23:59:59.999Z
2023-10-04T00:00:00.000Z,2023-10-04T23:59:59.999Z,2023-10-04T23:43:00.000Z,2023-10-04T00:46:00.000Z,2781,0.061389163,0.061561446,0.060458391,0.06148767,141610437.2,8686886153,2023-10-04T23:59:59.999Z
2023-10-03T00:00:00.000Z,2023-10-03T23:59:59.999Z,2023-10-03T06:52:00.000Z,2023-10-03T20:08:00.000Z,2781,0.062054083,0.062269494,0.061227562,0.061385804,156615775.9,8671670292,2023-10-03T23:59:59.999Z
2023-10-02T00:00:00.000Z,2023-10-02T23:59:59.999Z,2023-10-02T08:59:00.000Z,2023-10-02T18:46:00.000Z,2781,0.063189719,0.063960717,0.061626375,0.062060007,275648167.6,8766073877,2023-10-02T23:59:59.999Z
2023-10-01T00:00:00.000Z,2023-10-01T23:59:59.999Z,2023-10-01T23:04:00.000Z,2023-10-01T20:05:00.000Z,2781,0.06214026,0.063519204,0.061896064,0.063193158,162108910.9,8925275654,2023-10-01T23:59:59.999Z
2023-09-30T00:00:00.000Z,2023-09-30T23:59:59.999Z,2023-09-30T19:13:00.000Z,2023-09-30T13:14:00.000Z,2781,0.062179863,0.062505985,0.061799429,0.062141436,124411353.5,8775893558,2023-09-30T23:59:59.999Z
2023-09-29T00:00:00.000Z,2023-09-29T23:59:59.999Z,2023-09-29T23:23:00.000Z,2023-09-29T01:32:00.000Z,2781,0.061485971,0.062310388,0.061384999,0.062177513,141947701.3,8780152296,2023-09-29T23:59:59.999Z
2023-09-28T00:00:00.000Z,2023-09-28T23:59:59.999Z,2023-09-28T16:32:00.000Z,2023-09-28T04:16:00.000Z,2781,0.06049684,0.061661466,0.060406324,0.061484125,137019315,8681408184,2023-09-28T23:59:59.999Z
2023-09-27T00:00:00.000Z,2023-09-27T23:59:59.999Z,2023-09-27T11:55:00.000Z,2023-09-27T18:10:00.000Z,2781,0.06059339,0.061332389,0.060274938,0.060503984,153818653.3,8542199631,2023-09-27T23:59:59.999Z
2023-09-26T00:00:00.000Z,2023-09-26T23:59:59.999Z,2023-09-26T03:46:00.000Z,2023-09-26T21:28:00.000Z,2781,0.060955628,0.061115725,0.059906742,0.060599043,141794233.6,8554803027,2023-09-26T23:59:59.999Z
2023-09-25T00:00:00.000Z,2023-09-25T23:59:59.999Z,2023-09-25T16:22:00.000Z,2023-09-25T11:40:00.000Z,2781,0.060741547,0.061200271,0.060545427,0.060959079,117409470.6,8604806044,2023-09-25T23:59:59.999Z
2023-09-24T00:00:00.000Z,2023-09-24T23:59:59.999Z,2023-09-24T18:08:00.000Z,2023-09-24T23:31:00.000Z,2781,0.061507225,0.061743166,0.060702159,0.060742734,115250326,8573449812,2023-09-24T23:59:59.999Z
2023-09-23T00:00:00.000Z,2023-09-23T23:59:59.999Z,2023-09-23T14:37:00.000Z,2023-09-23T16:09:00.000Z,2781,0.061528171,0.061845903,0.06137848,0.061507079,117222606.8,8680507325,2023-09-23T23:59:59.999Z
2023-09-22T00:00:00.000Z,2023-09-22T23:59:59.999Z,2023-09-22T08:16:00.000Z,2023-09-22T00:31:00.000Z,2781,0.061345434,0.061828803,0.06105389,0.06153124,144488199.9,8683081554,2023-09-22T23:59:59.999Z
2023-09-21T00:00:00.000Z,2023-09-21T23:59:59.999Z,2023-09-21T04:32:00.000Z,2023-09-21T21:39:00.000Z,2781,0.062628549,0.063306585,0.061282237,0.061346334,518556615.1,8656168156,2023-09-21T23:59:59.999Z
2023-09-20T00:00:00.000Z,2023-09-20T23:59:59.999Z,2023-09-20T02:04:00.000Z,2023-09-20T19:22:00.000Z,2781,0.062709141,0.063008745,0.061965333,0.0626296,187443141.9,8836412522,2023-09-20T23:59:59.999Z
2023-09-19T00:00:00.000Z,2023-09-19T23:59:59.999Z,2023-09-19T16:16:00.000Z,2023-09-19T01:05:00.000Z,2781,0.062015844,0.063214696,0.061974485,0.06270913,198507547.6,8846788669,2023-09-19T23:59:59.999Z
2023-09-18T00:00:00.000Z,2023-09-18T23:59:59.999Z,2023-09-18T13:04:00.000Z,2023-09-18T00:40:00.000Z,2781,0.061516849,0.062807957,0.061143831,0.062016031,207651893.2,8748163410,2023-09-18T23:59:59.999Z
2023-09-17T00:00:00.000Z,2023-09-17T23:59:59.999Z,2023-09-17T07:01:00.000Z,2023-09-17T20:59:00.000Z,2781,0.062152208,0.062498417,0.061285697,0.061516918,156292597.2,8676940749,2023-09-17T23:59:59.999Z
2023-09-16T00:00:00.000Z,2023-09-16T23:59:59.999Z,2023-09-16T02:24:00.000Z,2023-09-16T19:49:00.000Z,2781,0.062550856,0.062883812,0.061930195,0.062148214,144247521.3,8765148262,2023-09-16T23:59:59.999Z
2023-09-15T00:00:00.000Z,2023-09-15T23:59:59.999Z,2023-09-15T23:10:00.000Z,2023-09-15T14:49:00.000Z,2781,0.062073823,0.062873608,0.061515305,0.062553393,155088363.3,8821453763,2023-09-15T23:59:59.999Z
2023-09-14T00:00:00.000Z,2023-09-14T23:59:59.999Z,2023-09-14T22:35:00.000Z,2023-09-14T06:02:00.000Z,2781,0.06127969,0.062386172,0.061155545,0.062072439,189093769,8752792860,2023-09-14T23:59:59.999Z
2023-09-13T00:00:00.000Z,2023-09-13T23:59:59.999Z,2023-09-13T07:43:00.000Z,2023-09-13T06:11:00.000Z,2781,0.060949854,0.061582913,0.060641063,0.06127992,191695350.4,8640210506,2023-09-13T23:59:59.999Z
2023-09-12T00:00:00.000Z,2023-09-12T23:59:59.999Z,2023-09-12T10:26:00.000Z,2023-09-12T00:28:00.000Z,2781,0.060464206,0.062086184,0.060448458,0.060951147,231017443.6,8593030780,2023-09-12T23:59:59.999Z
2023-09-11T00:00:00.000Z,2023-09-11T23:59:59.999Z,2023-09-11T07:54:00.000Z,2023-09-11T19:40:00.000Z,2781,0.061324045,0.061869209,0.059486158,0.060461989,259096660.1,8523244673,2023-09-11T23:59:59.999Z
2023-09-10T00:00:00.000Z,2023-09-10T23:59:59.999Z,2023-09-10T00:00:00.000Z,2023-09-10T19:43:00.000Z,2781,0.063405172,0.063405172,0.060844501,0.061326842,240746564.8,8644327826,2023-09-10T23:59:59.999Z
